Year,Round,Region Number,Region Name,Seed 1,Score 1,Team 1,Team 2,Score 2,Seed 2
1985,1,1,East,1,68,Georgetown,Lehigh,43,16
1985,1,1,East,8,60,Temple,Virginia Tech,57,9
1985,1,1,East,5,85,SMU,Old Dominion,68,12
1985,1,1,East,4,59,Loyola Illinois,Iona,58,13
1985,1,1,East,6,67,Georgia,Wichita St,59,11
1985,1,1,East,3,76,Illinois,Northeastern,57,14
1985,1,1,East,7,70,Syracuse,DePaul,65,10
1985,1,1,East,2,65,Georgia Tech,Mercer,58,15
1985,2,1,East,1,63,Georgetown,Temple,46,8
1985,2,1,East,5,57,SMU,Loyola Illinois,70,4
1985,2,1,East,6,58,Georgia,Illinois,74,3
1985,2,1,East,7,53,Syracuse,Georgia Tech,70,2
1985,3,1,East,1,65,Georgetown,Loyola Illinois,53,4
1985,3,1,East,3,53,Illinois,Georgia Tech,61,2
1985,4,1,East,1,60,Georgetown,Georgia Tech,54,2
1985,1,2,Midwest,1,96,Oklahoma,North Carolina A&T,83,16
1985,1,2,Midwest,8,55,USC,Illinois St,58,9
1985,1,2,Midwest,5,78,Louisiana Tech,Pittsburgh,54,12
1985,1,2,Midwest,4,75,Ohio St,Iowa St,64,13
1985,1,2,Midwest,6,53,Texas Tech,Boston College,55,11
1985,1,2,Midwest,3,75,Duke,Pepperdine,62,14
1985,1,2,Midwest,7,70,UAB,Michigan St,68,10
1985,1,2,Midwest,2,67,Memphis,Pennsylvania,55,15
1985,2,2,Midwest,1,75,Oklahoma,Illinois St,69,9
1985,2,2,Midwest,5,79,Louisiana Tech,Ohio St,67,4
1985,2,2,Midwest,11,74,Boston College,Duke,73,3
1985,2,2,Midwest,7,66,UAB,Memphis,67,2
1985,3,2,Midwest,1,86,Oklahoma,Louisiana Tech,84,5
1985,3,2,Midwest,11,57,Boston College,Memphis,59,2
1985,4,2,Midwest,1,61,Oklahoma,Memphis,63,2
1985,1,3,Southeast,1,59,Michigan,Fairleigh Dickinson,55,16
1985,1,3,Southeast,8,51,Villanova,Dayton,49,9
1985,1,3,Southeast,5,69,Maryland,Miami Ohio,68,12
1985,1,3,Southeast,4,55,LSU,Navy,78,13
1985,1,3,Southeast,6,58,Purdue,Auburn,59,11
1985,1,3,Southeast,3,49,Kansas,Ohio,38,14
1985,1,3,Southeast,7,79,Notre Dame,Oregon St,70,10
1985,1,3,Southeast,2,76,North Carolina,Middle Tennessee St,57,15
1985,2,3,Southeast,1,55,Michigan,Villanova,59,8
1985,2,3,Southeast,5,64,Maryland,Navy,59,13
1985,2,3,Southeast,11,66,Auburn,Kansas,64,3
1985,2,3,Southeast,7,58,Notre Dame,North Carolina,60,2
1985,3,3,Southeast,8,46,Villanova,Maryland,43,5
1985,3,3,Southeast,11,56,Auburn,North Carolina,62,2
1985,4,3,Southeast,8,56,Villanova,North Carolina,44,2
1985,1,4,West,1,83,St Johns,Southern,59,16
1985,1,4,West,8,54,Iowa,Arkansas,63,9
1985,1,4,West,5,58,Washington,Kentucky,66,12
1985,1,4,West,4,85,UNLV,San Diego St,80,13
1985,1,4,West,6,75,Tulsa,UTEP,79,11
1985,1,4,West,3,65,NC State,Nevada,56,14
1985,1,4,West,7,50,Alabama,Arizona,41,10
1985,1,4,West,2,81,VCU,Marshall,65,15
1985,2,4,West,1,68,St Johns,Arkansas,65,9
1985,2,4,West,12,64,Kentucky,UNLV,61,4
1985,2,4,West,11,73,UTEP,NC State,86,3
1985,2,4,West,7,63,Alabama,VCU,59,2
1985,3,4,West,1,86,St Johns,Kentucky,70,12
1985,3,4,West,3,61,NC State,Alabama,55,7
1985,4,4,West,1,69,St Johns,NC State,60,3
1985,5,0,National,1,77,Georgetown,St Johns,59,1
1985,5,0,National,2,45,Memphis,Villanova,52,8
1985,6,0,National,1,64,Georgetown,Villanova,66,8
1986,1,1,East,1,85,Duke,Mississippi Valley St,78,16
1986,1,1,East,8,72,Old Dominion,West Virginia,64,9
1986,1,1,East,5,68,Virginia,DePaul,72,12
1986,1,1,East,4,80,Oklahoma,Northeastern,74,13
1986,1,1,East,6,60,St Josephs,Richmond,59,11
1986,1,1,East,3,79,Indiana,Cleveland St,83,14
1986,1,1,East,7,87,Navy,Tulsa,68,10
1986,1,1,East,2,101,Syracuse,Brown,52,15
1986,2,1,East,1,89,Duke,Old Dominion,61,8
1986,2,1,East,12,74,DePaul,Oklahoma,69,4
1986,2,1,East,6,69,St Josephs,Cleveland St,75,14
1986,2,1,East,7,97,Navy,Syracuse,85,2
1986,3,1,East,1,74,Duke,DePaul,67,12
1986,3,1,East,14,70,Cleveland St,Navy,71,7
1986,4,1,East,1,71,Duke,Navy,50,7
1986,1,2,Midwest,1,71,Kansas,North Carolina A&T,46,16
1986,1,2,Midwest,8,50,Jacksonville,Temple,61,9
1986,1,2,Midwest,5,72,Michigan St,Washington,70,12
1986,1,2,Midwest,4,70,Georgetown,Texas Tech,64,13
1986,1,2,Midwest,6,66,NC State,Iowa,64,11
1986,1,2,Midwest,3,83,Notre Dame,Arkansas Little Rock,90,14
1986,1,2,Midwest,7,81,Iowa St,Miami Ohio,79,10
1986,1,2,Midwest,2,70,Michigan,Akron,64,15
1986,2,2,Midwest,1,65,Kansas,Temple,43,9
1986,2,2,Midwest,5,80,Michigan St,Georgetown,68,4
1986,2,2,Midwest,6,80,NC State,Arkansas Little Rock,66,14
1986,2,2,Midwest,7,72,Iowa St,Michigan,69,2
1986,3,2,Midwest,1,96,Kansas,Michigan St,86,5
1986,3,2,Midwest,6,70,NC State,Iowa St,66,7
1986,4,2,Midwest,1,75,Kansas,NC State,67,6
1986,1,3,Southeast,1,75,Kentucky,Davidson,55,16
1986,1,3,Southeast,8,67,Western Kentucky,Nebraska,59,9
1986,1,3,Southeast,5,97,Alabama,Xavier,80,12
1986,1,3,Southeast,4,75,Illinois,Fairfield,51,13
1986,1,3,Southeast,6,87,Purdue,LSU,94,11
1986,1,3,Southeast,3,95,Memphis,Ball St,63,14
1986,1,3,Southeast,7,62,Virginia Tech,Villanova,71,10
1986,1,3,Southeast,2,68,Georgia Tech,Marist,53,15
1986,2,3,Southeast,1,71,Kentucky,Western Kentucky,64,8
1986,2,3,Southeast,5,58,Alabama,Illinois,56,4
1986,2,3,Southeast,11,83,LSU,Memphis,81,3
1986,2,3,Southeast,10,61,Villanova,Georgia Tech,66,2
1986,3,3,Southeast,1,68,Kentucky,Alabama,63,5
1986,3,3,Southeast,11,70,LSU,Georgia Tech,64,2
1986,4,3,Southeast,1,57,Kentucky,LSU,59,11
1986,1,4,West,1,83,St Johns,Montana St,74,16
1986,1,4,West,8,73,Auburn,Arizona,63,9
1986,1,4,West,5,69,Maryland,Pepperdine,64,12
1986,1,4,West,4,74,UNLV,Louisiana Monroe,51,13
1986,1,4,West,6,66,UAB,Missouri,64,11
1986,1,4,West,3,84,North Carolina,Utah,72,14
1986,1,4,West,7,83,Bradley,UTEP,65,10
1986,1,4,West,2,93,Louisville,Drexel,73,15
1986,2,4,West,1,65,St Johns,Auburn,81,8
1986,2,4,West,5,64,Maryland,UNLV,70,4
1986,2,4,West,6,59,UAB,North Carolina,77,3
1986,2,4,West,7,68,Bradley,Louisville,82,2
1986,3,4,West,8,70,Auburn,UNLV,63,4
1986,3,4,West,3,79,North Carolina,Louisville,94,2
1986,4,4,West,8,76,Auburn,Louisville,84,2
1986,5,0,National,1,71,Duke,Kansas,67,1
1986,5,0,National,11,77,LSU,Louisville,88,2
1986,6,0,National,1,69,Duke,Louisville,72,2
1987,1,1,East,1,113,North Carolina,Pennsylvania,82,16
1987,1,1,East,8,82,Navy,Michigan,97,9
1987,1,1,East,5,84,Notre Dame,Middle Tennessee St,71,12
1987,1,1,East,4,76,TCU,Marshall,60,13
1987,1,1,East,6,82,Florida,NC State,70,11
1987,1,1,East,3,104,Purdue,Northeastern,95,14
1987,1,1,East,7,62,West Virginia,Western Kentucky,64,10
1987,1,1,East,2,79,Syracuse,Georgia Southern,73,15
1987,2,1,East,1,109,North Carolina,Michigan,97,9
1987,2,1,East,5,58,Notre Dame,TCU,57,4
1987,2,1,East,6,85,Florida,Purdue,66,3
1987,2,1,East,10,86,Western Kentucky,Syracuse,104,2
1987,3,1,East,1,74,North Carolina,Notre Dame,68,5
1987,3,1,East,6,81,Florida,Syracuse,87,2
1987,4,1,East,1,75,North Carolina,Syracuse,79,2
1987,1,2,Midwest,1,92,Indiana,Fairfield,58,16
1987,1,2,Midwest,8,62,Auburn,San Diego,61,9
1987,1,2,Midwest,5,58,Duke,Texas A&M,51,12
1987,1,2,Midwest,4,69,Missouri,Xavier,70,13
1987,1,2,Midwest,6,57,St Johns,Wichita St,55,11
1987,1,2,Midwest,3,76,DePaul,Louisiana Tech,62,14
1987,1,2,Midwest,7,79,Georgia Tech,LSU,85,10
1987,1,2,Midwest,2,75,Temple,Southern,56,15
1987,2,2,Midwest,1,107,Indiana,Auburn,90,8
1987,2,2,Midwest,5,65,Duke,Xavier,60,13
1987,2,2,Midwest,6,75,St Johns,DePaul,83,3
1987,2,2,Midwest,10,72,LSU,Temple,62,2
1987,3,2,Midwest,1,88,Indiana,Duke,82,5
1987,3,2,Midwest,3,58,DePaul,LSU,63,10
1987,4,2,Midwest,1,77,Indiana,LSU,76,10
1987,1,3,Southeast,1,75,Georgetown,Bucknell,53,16
1987,1,3,Southeast,8,77,Kentucky,Ohio St,91,9
1987,1,3,Southeast,5,66,Kansas,Houston,55,12
1987,1,3,Southeast,4,60,Clemson,Southwest Missouri St,65,13
1987,1,3,Southeast,6,90,Providence,UAB,68,11
1987,1,3,Southeast,3,67,Illinois,Austin Peay,68,14
1987,1,3,Southeast,7,83,New Orleans,BYU,79,10
1987,1,3,Southeast,2,88,Alabama,North Carolina A&T,71,15
1987,2,3,Southeast,1,82,Georgetown,Ohio St,79,9
1987,2,3,Southeast,5,67,Kansas,Southwest Missouri St,63,13
1987,2,3,Southeast,6,90,Providence,Austin Peay,87,14
1987,2,3,Southeast,7,76,New Orleans,Alabama,101,2
1987,3,3,Southeast,1,70,Georgetown,Kansas,57,5
1987,3,3,Southeast,6,103,Providence,Alabama,82,2
1987,4,3,Southeast,1,73,Georgetown,Providence,88,6
1987,1,4,West,1,95,UNLV,Idaho St,70,16
1987,1,4,West,8,79,Georgia,Kansas St,82,9
1987,1,4,West,5,60,Virginia,Wyoming,64,12
1987,1,4,West,4,92,UCLA,Central Michigan,73,13
1987,1,4,West,6,74,Oklahoma,Tulsa,69,11
1987,1,4,West,3,93,Pittsburgh,Marist,68,14
1987,1,4,West,7,98,UTEP,Arizona,91,10
1987,1,4,West,2,99,Iowa,Santa Clara,76,15
1987,2,4,West,1,80,UNLV,Kansas St,61,9
1987,2,4,West,12,78,Wyoming,UCLA,68,4
1987,2,4,West,6,96,Oklahoma,Pittsburgh,93,3
1987,2,4,West,7,82,UTEP,Iowa,84,2
1987,3,4,West,1,92,UNLV,Wyoming,78,12
1987,3,4,West,6,91,Oklahoma,Iowa,93,2
1987,4,4,West,1,84,UNLV,Iowa,81,2
1987,5,0,National,2,77,Syracuse,Providence,63,6
1987,5,0,National,1,97,Indiana,UNLV,93,1
1987,6,0,National,2,73,Syracuse,Indiana,74,1
1988,1,1,East,1,87,Temple,Lehigh,73,16
1988,1,1,East,8,66,Georgetown,LSU,63,9
1988,1,1,East,5,90,Georgia Tech,Iowa St,78,12
1988,1,1,East,4,69,Indiana,Richmond,72,13
1988,1,1,East,6,80,Missouri,Rhode Island,87,11
1988,1,1,East,3,69,Syracuse,North Carolina A&T,55,14
1988,1,1,East,7,83,SMU,Notre Dame,75,10
1988,1,1,East,2,85,Duke,Boston University,69,15
1988,2,1,East,1,74,Temple,Georgetown,53,8
1988,2,1,East,5,55,Georgia Tech,Richmond,59,13
1988,2,1,East,11,97,Rhode Island,Syracuse,94,3
1988,2,1,East,7,79,SMU,Duke,94,2
1988,3,1,East,1,69,Temple,Richmond,47,13
1988,3,1,East,11,72,Rhode Island,Duke,73,2
1988,4,1,East,1,53,Temple,Duke,63,2
1988,1,2,Midwest,1,94,Purdue,Fairleigh Dickinson,79,16
1988,1,2,Midwest,8,60,Baylor,Memphis,75,9
1988,1,2,Midwest,5,83,DePaul,Wichita St,62,12
1988,1,2,Midwest,4,66,Kansas St,La Salle,53,13
1988,1,2,Midwest,6,85,Kansas,Xavier,72,11
1988,1,2,Midwest,3,75,NC State,Murray St,78,14
1988,1,2,Midwest,7,80,Vanderbilt,Utah St,77,10
1988,1,2,Midwest,2,108,Pittsburgh,Eastern Michigan,90,15
1988,2,2,Midwest,1,100,Purdue,Memphis,73,9
1988,2,2,Midwest,5,58,DePaul,Kansas St,66,4
1988,2,2,Midwest,6,61,Kansas,Murray St,58,14
1988,2,2,Midwest,7,80,Vanderbilt,Pittsburgh,74,2
1988,3,2,Midwest,1,70,Purdue,Kansas St,73,4
1988,3,2,Midwest,6,77,Kansas,Vanderbilt,64,7
1988,4,2,Midwest,4,58,Kansas St,Kansas,71,6
1988,1,3,Southeast,1,94,Oklahoma,Chattanooga,66,16
1988,1,3,Southeast,8,90,Auburn,Bradley,86,9
1988,1,3,Southeast,5,70,Louisville,Oregon St,61,12
1988,1,3,Southeast,4,98,BYU,Charlotte,92,13
1988,1,3,Southeast,6,82,Villanova,Arkansas,74,11
1988,1,3,Southeast,3,81,Illinois,Texas San Antonio,72,14
1988,1,3,Southeast,7,92,Maryland,Santa Barbara,82,10
1988,1,3,Southeast,2,99,Kentucky,Southern,84,15
1988,2,3,Southeast,1,107,Oklahoma,Auburn,87,8
1988,2,3,Southeast,5,97,Louisville,BYU,76,4
1988,2,3,Southeast,6,66,Villanova,Illinois,63,3
1988,2,3,Southeast,7,81,Maryland,Kentucky,90,2
1988,3,3,Southeast,1,108,Oklahoma,Louisville,98,5
1988,3,3,Southeast,6,80,Villanova,Kentucky,74,2
1988,4,3,Southeast,1,78,Oklahoma,Villanova,59,6
1988,1,4,West,1,90,Arizona,Cornell,50,16
1988,1,4,West,8,80,Seton Hall,UTEP,64,9
1988,1,4,West,5,102,Iowa,Florida St,98,12
1988,1,4,West,4,54,UNLV,Southwest Missouri St,50,13
1988,1,4,West,6,62,Florida,St Johns,59,11
1988,1,4,West,3,63,Michigan,Boise St,58,14
1988,1,4,West,7,115,Wyoming,Loyola Marymount,119,10
1988,1,4,West,2,83,North Carolina,North Texas,65,15
1988,2,4,West,1,84,Arizona,Seton Hall,55,8
1988,2,4,West,5,104,Iowa,UNLV,86,4
1988,2,4,West,6,85,Florida,Michigan,108,3
1988,2,4,West,10,97,Loyola Marymount,North Carolina,123,2
1988,3,4,West,1,99,Arizona,Iowa,79,5
1988,3,4,West,3,69,Michigan,North Carolina,78,2
1988,4,4,West,1,70,Arizona,North Carolina,52,2
1988,5,0,National,2,59,Duke,Kansas,66,6
1988,5,0,National,1,86,Oklahoma,Arizona,78,1
1988,6,0,National,6,83,Kansas,Oklahoma,79,1
1989,1,1,East,1,50,Georgetown,Princeton,49,16
1989,1,1,East,8,65,Vanderbilt,Notre Dame,81,9
1989,1,1,East,5,81,NC State,South Carolina,66,12
1989,1,1,East,4,87,Iowa,Rutgers,73,13
1989,1,1,East,6,75,Kansas St,Minnesota,86,11
1989,1,1,East,3,78,Stanford,Siena,80,14
1989,1,1,East,7,84,West Virginia,Tennessee,68,10
1989,1,1,East,2,90,Duke,South Carolina St,69,15
1989,2,1,East,1,81,Georgetown,Notre Dame,74,9
1989,2,1,East,5,102,NC State,Iowa,96,4
1989,2,1,East,11,80,Minnesota,Siena,67,14
1989,2,1,East,7,63,West Virginia,Duke,70,2
1989,3,1,East,1,69,Georgetown,NC State,61,5
1989,3,1,East,11,70,Minnesota,Duke,87,2
1989,4,1,East,1,77,Georgetown,Duke,85,2
1989,1,2,Midwest,1,77,Illinois,McNeese St,71,16
1989,1,2,Midwest,8,64,Pittsburgh,Ball St,68,9
1989,1,2,Midwest,5,120,Arkansas,Loyola Marymount,101,12
1989,1,2,Midwest,4,76,Louisville,Arkansas Little Rock,71,13
1989,1,2,Midwest,6,70,Georgia Tech,Texas,76,11
1989,1,2,Midwest,3,85,Missouri,Creighton,69,14
1989,1,2,Midwest,7,46,Florida,Colorado St,68,10
1989,1,2,Midwest,2,104,Syracuse,Bucknell,81,15
1989,2,2,Midwest,1,72,Illinois,Ball St,60,9
1989,2,2,Midwest,5,84,Arkansas,Louisville,93,4
1989,2,2,Midwest,11,89,Texas,Missouri,108,3
1989,2,2,Midwest,10,50,Colorado St,Syracuse,65,2
1989,3,2,Midwest,1,83,Illinois,Louisville,69,4
1989,3,2,Midwest,3,80,Missouri,Syracuse,83,2
1989,4,2,Midwest,1,89,Illinois,Syracuse,86,2
1989,1,3,Southeast,1,72,Oklahoma,East Tennessee St,71,16
1989,1,3,Southeast,8,74,La Salle,Louisiana Tech,83,9
1989,1,3,Southeast,5,100,Virginia,Providence,97,12
1989,1,3,Southeast,4,83,Florida St,Middle Tennessee St,97,13
1989,1,3,Southeast,6,84,Alabama,South Alabama,86,11
1989,1,3,Southeast,3,92,Michigan,Xavier,87,14
1989,1,3,Southeast,7,84,UCLA,Iowa St,74,10
1989,1,3,Southeast,2,93,North Carolina,Southern,79,15
1989,2,3,Southeast,1,124,Oklahoma,Louisiana Tech,81,9
1989,2,3,Southeast,5,104,Virginia,Middle Tennessee St,88,13
1989,2,3,Southeast,11,82,South Alabama,Michigan,91,3
1989,2,3,Southeast,7,81,UCLA,North Carolina,88,2
1989,3,3,Southeast,1,80,Oklahoma,Virginia,86,5
1989,3,3,Southeast,3,92,Michigan,North Carolina,87,2
1989,4,3,Southeast,5,65,Virginia,Michigan,102,3
1989,1,4,West,1,94,Arizona,Robert Morris,60,16
1989,1,4,West,8,70,St Marys,Clemson,83,9
1989,1,4,West,5,63,Memphis,DePaul,66,12
1989,1,4,West,4,68,UNLV,Idaho,56,13
1989,1,4,West,6,90,Oregon St,Evansville,94,11
1989,1,4,West,3,60,Seton Hall,Southwest Missouri St,51,14
1989,1,4,West,7,85,UTEP,LSU,74,10
1989,1,4,West,2,99,Indiana,George Mason,85,15
1989,2,4,West,1,94,Arizona,Clemson,68,9
1989,2,4,West,12,70,DePaul,UNLV,85,4
1989,2,4,West,11,73,Evansville,Seton Hall,87,3
1989,2,4,West,7,69,UTEP,Indiana,92,2
1989,3,4,West,1,67,Arizona,UNLV,68,4
1989,3,4,West,3,78,Seton Hall,Indiana,65,2
1989,4,4,West,4,61,UNLV,Seton Hall,84,3
1989,5,0,National,2,78,Duke,Seton Hall,95,3
1989,5,0,National,1,81,Illinois,Michigan,83,3
1989,6,0,National,3,79,Seton Hall,Michigan,80,3
1990,1,1,East,1,76,Connecticut,Boston University,52,16
1990,1,1,East,8,63,Indiana,California,65,9
1990,1,1,East,5,49,Clemson,BYU,47,12
1990,1,1,East,4,79,La Salle,Southern Mississippi,63,13
1990,1,1,East,6,81,St Johns,Temple,65,11
1990,1,1,East,3,81,Duke,Richmond,46,14
1990,1,1,East,7,68,UCLA,UAB,56,10
1990,1,1,East,2,79,Kansas,Robert Morris,71,15
1990,2,1,East,1,74,Connecticut,California,54,9
1990,2,1,East,5,79,Clemson,La Salle,75,4
1990,2,1,East,6,72,St Johns,Duke,76,3
1990,2,1,East,7,71,UCLA,Kansas,70,2
1990,3,1,East,1,71,Connecticut,Clemson,70,5
1990,3,1,East,3,90,Duke,UCLA,81,7
1990,4,1,East,1,78,Connecticut,Duke,79,3
1990,1,2,Midwest,1,77,Oklahoma,Towson,68,16
1990,1,2,Midwest,8,83,North Carolina,Southwest Missouri St,70,9
1990,1,2,Midwest,5,86,Illinois,Dayton,88,12
1990,1,2,Midwest,4,68,Arkansas,Princeton,64,13
1990,1,2,Midwest,6,87,Xavier,Kansas St,79,11
1990,1,2,Midwest,3,70,Georgetown,Texas Southern,52,14
1990,1,2,Midwest,7,88,Georgia,Texas,100,10
1990,1,2,Midwest,2,75,Purdue,Louisiana Monroe,63,15
1990,2,2,Midwest,1,77,Oklahoma,North Carolina,79,8
1990,2,2,Midwest,12,84,Dayton,Arkansas,86,4
1990,2,2,Midwest,6,74,Xavier,Georgetown,71,3
1990,2,2,Midwest,10,73,Texas,Purdue,72,2
1990,3,2,Midwest,8,73,North Carolina,Arkansas,96,4
1990,3,2,Midwest,6,89,Xavier,Texas,102,10
1990,4,2,Midwest,4,88,Arkansas,Texas,85,10
1990,1,3,Southeast,1,75,Michigan St,Murray St,71,16
1990,1,3,Southeast,8,66,Houston,Santa Barbara,70,9
1990,1,3,Southeast,5,70,LSU,Villanova,63,12
1990,1,3,Southeast,4,99,Georgia Tech,East Tennessee St,83,13
1990,1,3,Southeast,6,64,Minnesota,UTEP,61,11
1990,1,3,Southeast,3,71,Missouri,Northern Iowa,74,14
1990,1,3,Southeast,7,75,Virginia,Notre Dame,67,10
1990,1,3,Southeast,2,70,Syracuse,Coppin St,48,15
1990,2,3,Southeast,1,62,Michigan St,Santa Barbara,58,9
1990,2,3,Southeast,5,91,LSU,Georgia Tech,94,4
1990,2,3,Southeast,6,81,Minnesota,Northern Iowa,78,14
1990,2,3,Southeast,7,61,Virginia,Syracuse,63,2
1990,3,3,Southeast,1,80,Michigan St,Georgia Tech,81,4
1990,3,3,Southeast,6,82,Minnesota,Syracuse,75,2
1990,4,3,Southeast,4,93,Georgia Tech,Minnesota,91,6
1990,1,4,West,1,102,UNLV,Arkansas Little Rock,72,16
1990,1,4,West,8,84,Ohio St,Providence,83,9
1990,1,4,West,5,53,Oregon St,Ball St,54,12
1990,1,4,West,4,78,Louisville,Idaho,59,13
1990,1,4,West,6,92,New Mexico St,Loyola Marymount,111,11
1990,1,4,West,3,76,Michigan,Illinois St,70,14
1990,1,4,West,7,71,Alabama,Colorado St,54,10
1990,1,4,West,2,79,Arizona,South Florida,67,15
1990,2,4,West,1,76,UNLV,Ohio St,65,8
1990,2,4,West,12,62,Ball St,Louisville,60,4
1990,2,4,West,11,149,Loyola Marymount,Michigan,115,3
1990,2,4,West,7,77,Alabama,Arizona,55,2
1990,3,4,West,1,69,UNLV,Ball St,67,12
1990,3,4,West,11,62,Loyola Marymount,Alabama,60,7
1990,4,4,West,1,131,UNLV,Loyola Marymount,101,11
1990,5,0,National,3,97,Duke,Arkansas,83,4
1990,5,0,National,4,81,Georgia Tech,UNLV,90,1
1990,6,0,National,3,73,Duke,UNLV,103,1
1991,1,1,East,1,101,North Carolina,Northeastern,66,16
1991,1,1,East,8,48,Princeton,Villanova,50,9
1991,1,1,East,5,56,Mississippi St,Eastern Michigan,76,12
1991,1,1,East,4,69,UCLA,Penn St,74,13
1991,1,1,East,6,114,NC State,Southern Mississippi,85,11
1991,1,1,East,3,67,Oklahoma St,New Mexico,54,14
1991,1,1,East,7,63,Purdue,Temple,80,10
1991,1,1,East,2,69,Syracuse,Richmond,73,15
1991,2,1,East,1,84,North Carolina,Villanova,69,9
1991,2,1,East,12,71,Eastern Michigan,Penn St,68,13
1991,2,1,East,6,64,NC State,Oklahoma St,73,3
1991,2,1,East,10,77,Temple,Richmond,64,15
1991,3,1,East,1,93,North Carolina,Eastern Michigan,67,12
1991,3,1,East,3,63,Oklahoma St,Temple,72,10
1991,4,1,East,1,75,North Carolina,Temple,72,10
1991,1,2,Midwest,1,97,Ohio St,Towson,86,16
1991,1,2,Midwest,8,87,Georgia Tech,DePaul,70,9
1991,1,2,Midwest,5,73,Texas,St Peters,65,12
1991,1,2,Midwest,4,75,St Johns,Northern Illinois,68,13
1991,1,2,Midwest,6,62,LSU,Connecticut,79,11
1991,1,2,Midwest,3,84,Nebraska,Xavier,89,14
1991,1,2,Midwest,7,76,Iowa,East Tennessee St,73,10
1991,1,2,Midwest,2,102,Duke,Louisiana Monroe,73,15
1991,2,2,Midwest,1,65,Ohio St,Georgia Tech,61,8
1991,2,2,Midwest,5,76,Texas,St Johns,84,4
1991,2,2,Midwest,11,66,Connecticut,Xavier,50,14
1991,2,2,Midwest,7,70,Iowa,Duke,85,2
1991,3,2,Midwest,1,74,Ohio St,St Johns,91,4
1991,3,2,Midwest,11,67,Connecticut,Duke,81,2
1991,4,2,Midwest,4,61,St Johns,Duke,78,2
1991,1,3,Southeast,1,117,Arkansas,Georgia St,76,16
1991,1,3,Southeast,8,79,Arizona St,Rutgers,76,9
1991,1,3,Southeast,5,71,Wake Forest,Louisiana Tech,65,12
1991,1,3,Southeast,4,89,Alabama,Murray St,79,13
1991,1,3,Southeast,6,76,Pittsburgh,Georgia,68,11
1991,1,3,Southeast,3,55,Kansas,New Orleans,49,14
1991,1,3,Southeast,7,75,Florida St,USC,72,10
1991,1,3,Southeast,2,79,Indiana,Coastal Carolina,69,15
1991,2,3,Southeast,1,97,Arkansas,Arizona St,90,8
1991,2,3,Southeast,5,88,Wake Forest,Alabama,96,4
1991,2,3,Southeast,6,66,Pittsburgh,Kansas,77,3
1991,2,3,Southeast,7,60,Florida St,Indiana,82,2
1991,3,3,Southeast,1,93,Arkansas,Alabama,70,4
1991,3,3,Southeast,3,83,Kansas,Indiana,65,2
1991,4,3,Southeast,1,81,Arkansas,Kansas,93,3
1991,1,4,West,1,99,UNLV,Montana,65,16
1991,1,4,West,8,70,Georgetown,Vanderbilt,60,9
1991,1,4,West,5,60,Michigan St,Wisconsin Green Bay,58,12
1991,1,4,West,4,82,Utah,South Alabama,72,13
1991,1,4,West,6,56,New Mexico St,Creighton,64,11
1991,1,4,West,3,71,Seton Hall,Pepperdine,51,14
1991,1,4,West,7,48,Virginia,BYU,61,10
1991,1,4,West,2,93,Arizona,St Francis,80,15
1991,2,4,West,1,62,UNLV,Georgetown,54,8
1991,2,4,West,5,84,Michigan St,Utah,85,4
1991,2,4,West,11,69,Creighton,Seton Hall,81,3
1991,2,4,West,10,61,BYU,Arizona,76,2
1991,3,4,West,1,83,UNLV,Utah,66,4
1991,3,4,West,3,81,Seton Hall,Arizona,77,2
1991,4,4,West,1,77,UNLV,Seton Hall,65,3
1991,5,0,National,1,73,North Carolina,Kansas,79,3
1991,5,0,National,2,79,Duke,UNLV,77,1
1991,6,0,National,3,65,Kansas,Duke,72,2
1992,1,1,East,1,82,Duke,Campbell,56,16
1992,1,1,East,8,92,Texas,Iowa,98,9
1992,1,1,East,5,89,Missouri,West Virginia,78,12
1992,1,1,East,4,78,Seton Hall,La Salle,76,13
1992,1,1,East,6,51,Syracuse,Princeton,43,11
1992,1,1,East,3,85,Massachusetts,Fordham,58,14
1992,1,1,East,7,74,Charlotte,Iowa St,76,10
1992,1,1,East,2,88,Kentucky,Old Dominion,69,15
1992,2,1,East,1,75,Duke,Iowa,62,9
1992,2,1,East,5,71,Missouri,Seton Hall,88,4
1992,2,1,East,6,71,Syracuse,Massachusetts,77,3
1992,2,1,East,10,98,Iowa St,Kentucky,106,2
1992,3,1,East,1,81,Duke,Seton Hall,69,4
1992,3,1,East,3,77,Massachusetts,Kentucky,87,2
1992,4,1,East,1,104,Duke,Kentucky,103,2
1992,1,2,Midwest,1,100,Kansas,Howard,67,16
1992,1,2,Midwest,8,50,Evansville,UTEP,55,9
1992,1,2,Midwest,5,61,Michigan St,Southwest Missouri St,54,12
1992,1,2,Midwest,4,85,Cincinnati,Delaware,47,13
1992,1,2,Midwest,6,80,Memphis,Pepperdine,70,11
1992,1,2,Midwest,3,80,Arkansas,Murray St,69,14
1992,1,2,Midwest,7,65,Georgia Tech,Houston,60,10
1992,1,2,Midwest,2,84,USC,Louisiana Monroe,54,15
1992,2,2,Midwest,1,60,Kansas,UTEP,66,9
1992,2,2,Midwest,5,65,Michigan St,Cincinnati,77,4
1992,2,2,Midwest,6,82,Memphis,Arkansas,80,3
1992,2,2,Midwest,7,79,Georgia Tech,USC,78,2
1992,3,2,Midwest,9,67,UTEP,Cincinnati,69,4
